Name,Identifier,E.C.,GPR,Reversible,Flux Lower Bound,Flux Upper Bound,bigg.reaction,kegg.reaction,metanetx.reaction,reactome
release of 2-hydroxy S-ibuprofen-glucuronide into hepatic vein,R_2HIBUPGLUC_Sthv,,,TRUE,-1000,1000,2HIBUPGLUC_Sthv,,,
2HIBUPGLUC_Sitr,R_2HIBUPGLUC_Sitr,,,TRUE,-1000,1000,2HIBUPGLUC_Sitr,,,
R_HMR_8076,R_HMR_8076,,(ENSG00000033867) or (ENSG00000080493) or (ENSG00000113073) or (ENSG00000188687),FALSE,0,1000,2HCO3_NAt,,MNXR94798,
R_HMR_8075,R_HMR_8075,,(ENSG00000141526) or (ENSG00000155380) or (ENSG00000118596),FALSE,0,1000,2HBt2,,MNXR94797,
uptake of 2-hydroxy-atorvastatin-lactone into hepatocytes,R_2HATVLACthc,,(ENSG00000137491) or (ENSG00000134538),TRUE,-1000,1000,2HATVLACthc,,,
efflux of 2-hydroxy-atorvastatin-lactone into portal blood,R_2HATVLACtep,,,TRUE,-1000,1000,2HATVLACtep,,,
efflux of 2-hydroxy-atorvastatin-lactone into bile,R_2HATVLACteb,,(ENSG00000085563) or (ENSG00000023839),FALSE,0,1000,2HATVLACteb,,,
conversion of 2-hydroxy-atorvastatin-acid to its lactone form in hepatocytes,R_2HATVLAChc,,,FALSE,0,1000,2HATVLAChc,,,
oxidation of atorvastatin lactone to 2-hydroxy-atorvastatin-lactone in hepatocytes,R_2HATVLACOXDhc,1.14.13.-;1.14.14.1,(ENSG00000106258) or (ENSG00000160868),FALSE,0,1000,2HATVLACOXDhc,,,
efflux of 2-hydroxy-atorvastatin-lactone-glucuronide into bile,R_2HATVLACGLUCteb,,(ENSG00000085563) or (ENSG00000023839),FALSE,0,1000,2HATVLACGLUCteb,,,
2HATVLACGLUCitr,R_2HATVLACGLUCitr,,,TRUE,-1000,1000,2HATVLACGLUCitr,,,
glucuronidation of 2-hydroxy-atorvastatin-lactone in hepatocytes,R_2HATVLACGLUChr,2.4.1.17,(ENSG00000243135) or (ENSG00000244474),FALSE,0,1000,2HATVLACGLUChr,,,
uptake of 2-hydroxy-atorvastatin-acid into hepatocytes,R_2HATVACIDthc,,(ENSG00000137491) or (ENSG00000134538),TRUE,-1000,1000,2HATVACIDthc,,,
efflux of 2-hydroxy-atorvastatin-acid into portal blood,R_2HATVACIDtep,,,TRUE,-1000,1000,2HATVACIDtep,,,
efflux of 2-hydroxy-atorvastatin-acid into bile,R_2HATVACIDteb,,(ENSG00000085563) or (ENSG00000023839),FALSE,0,1000,2HATVACIDteb,,,
2HATVACIDitr,R_2HATVACIDitr,,,TRUE,-1000,1000,2HATVACIDitr,,,
conversion of 2-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,R_2HATVACIDhc,3.1.1.2,(ENSG00000105852),FALSE,0,1000,2HATVACIDhc,,,
oxidation of atorvastatin acid to 2-hydroxy-atorvastatin-acid in hepatocytes,R_2HATVACIDOXDhc,1.14.13.-;1.14.14.1,(ENSG00000106258) or (ENSG00000138115) or (ENSG00000160868),FALSE,0,1000,2HATVACIDOXDhc,,,
efflux of 2-hydroxy-atorvastatin-acyl-glucuronide into bile,R_2HATVACIDGLUCteb,,(ENSG00000085563) or (ENSG00000023839),FALSE,0,1000,2HATVACIDGLUCteb,,,
2HATVACIDGLUCitr,R_2HATVACIDGLUCitr,,,TRUE,-1000,1000,2HATVACIDGLUCitr,,,
glucuronidation of 2-hydroxy-atorvastatin-acid in hepatocytes,R_2HATVACIDGLUChr,2.4.1.17,(ENSG00000243135) or (ENSG00000244474),FALSE,0,1000,2HATVACIDGLUChr,,,
Transport of 2-Hydroxy-3-Methyl-Valerate,R_2H3MVte,,,TRUE,-1000,1000,2H3MVte,,,
Formation of 2-Hydroxy-3-Methyl-Valerate,R_2H3MVc,1.1.1.27,(ENSG00000171989) or (ENSG00000134333) or (ENSG00000166800) or (ENSG00000166796) or (ENSG00000111716) or (ENSG00000151116) or (ENSG00000134333 and ENSG00000111716),TRUE,-1000,1000,2H3MVc,,,
R_HMR_8072,R_HMR_8072,,,FALSE,0,1000,2DR1PP,,MNXR94795,
R_HMR_8022,R_HMR_8022,,(ENSG00000183032),TRUE,-1000,1000,2AMADPTm,,MNXR94780,
R_HMR_8062,R_HMR_8062,,(ENSG00000261052),FALSE,0,1000,2AMACSULT,,MNXR94779,
R_HMR_3974,R_HMR_3974,4.3.1.17;4.3.1.19,(ENSG00000135094) or (ENSG00000139410) or (ENSG00000167720),FALSE,0,1000,2AMACHYD,R08698,MNXR94778,
R_HMR_8008,R_HMR_8008,,(ENSG00000081479 and ENSG00000107611 and ENSG00000111012 and ENSG00000145321),FALSE,0,1000,25VITD3Hm,R03610,MNXR94738,
R_HMR_8004,R_HMR_8004,,(ENSG00000081479 and ENSG00000107611 and ENSG00000111012 and ENSG00000145321),FALSE,0,1000,25VITD2Hm,,MNXR94740,
R_HMR_8009,R_HMR_8009,,,TRUE,-1000,1000,25HVITD3tin_m,,,
R_HMR_8010,R_HMR_8010,,,TRUE,-1000,1000,25HVITD3t,,MNXR94739,
R_HMR_7998,R_HMR_7998,,,TRUE,-1000,1000,25HVITD2tin_m,,,
R_HMR_7997,R_HMR_7997,,,TRUE,-1000,1000,25HVITD2t,,MNXR94737,
R_HMR_7999,R_HMR_7999,1.14.13.126,(ENSG00000019186),FALSE,0,1000,24_25VITD2Hm,,,
R_HMR_8000,R_HMR_8000,,,FALSE,0,1000,24_25DHVITD3tm,,,
R_HMR_8007,R_HMR_8007,,,FALSE,0,1000,24_25DHVITD3t,,,
R_HMR_8001,R_HMR_8001,,,FALSE,0,1000,24_25DHVITD2tm,,,
R_HMR_8002,R_HMR_8002,,,FALSE,0,1000,24_25DHVITD2t,,,
R_HMR_8035,R_HMR_8035,,,TRUE,-1000,1000,24NPHte,,MNXR94732,
"Transport of 21-Hydroxypregnenolone, Diffusion",R_21HPRGNLONEt2,3.1.1.4,,TRUE,-1000,1000,21HPRGNLONEt2,,,
"Transport of 21-Hydroxypregnenolone, Active Transport",R_21HPRGNLONEt1,3.1.1.4,,FALSE,0,1000,21HPRGNLONEt1,,,
Formation of 21-Hydroxypregnenolone,R_21HPRGNLONE,1.14.99.10,(ENSG00000231852),FALSE,0,1000,21HPRGNLONE,,,
R_HMR_8005,R_HMR_8005,,,FALSE,0,1000,1a_25VITD2Hm,,,
R_HMR_8006,R_HMR_8006,,,FALSE,0,1000,1a_24_25VITD3Hm,,,
R_HMR_8003,R_HMR_8003,,,FALSE,0,1000,1a_24_25VITD2Hm,,,
"Tanslocation of 1-Alpha, 25-Dihydroxyvitamin D3 to Nucleus",R_1a25DHVITD3TRn,,,FALSE,0,1000,1a25DHVITD3TRn,,MNXR94713,
R_HMR_8019,R_HMR_8019,,,FALSE,0,1000,1PPDCRp,R02201,MNXR94712,
efflux of 1-OH-midazolam into portal blood,R_1OHMDZtep,,,TRUE,-1000,1000,1OHMDZtep,,,
1OHMDZitr,R_1OHMDZitr,,,TRUE,-1000,1000,1OHMDZitr,,,
oxidation of midazolam to 1-OH-midazolam in hepatocytes,R_1OHMDZhr,1.14.13.-;1.14.14.1,(ENSG00000106258) or (ENSG00000160868),FALSE,0,1000,1OHMDZhr,,,
R_HMR_7679,R_HMR_7679,,,FALSE,0,1000,1MNCAMti,,MNXR94710,
uptake of 1-OH-midazolam-glucuronide into hepatocytes,R_1HMDZGLUChc,,,TRUE,-1000,1000,1HMDZGLUChc,,,
1HMDGLUCitr,R_1HMDGLUCitr,,,TRUE,-1000,1000,1HMDGLUCitr,,,
glucuronidation of 1-OH-midazolam in enterocytes,R_1HMDGLUChr,,(ENSG00000171234) or (ENSG00000156096) or (ENSG00000244474),FALSE,0,1000,1HMDGLUChr,,,
release of 1-hydroxy-ibuprofen into hepatic vein,R_1HIBUP_Sthv,,,TRUE,-1000,1000,1HIBUP_Sthv,,,
1HIBUP_Sitr,R_1HIBUP_Sitr,,,TRUE,-1000,1000,1HIBUP_Sitr,,,
glucuronidation of 1-hydroxy ibuprofen,R_1HIBUP_SGLUhep,2.4.1.17,(ENSG00000171234) or (ENSG00000241119) or (ENSG00000243135),FALSE,0,1000,1HIBUP_SGLUhep,,,
1HIBUPGLUitr,R_1HIBUPGLUitr,,,TRUE,-1000,1000,1HIBUPGLUitr,,,
release of 1-hydroxy S-ibuprofen-glucuronide into hepatic vein,R_1HIBUPGLUC_Sthv,,,TRUE,-1000,1000,1HIBUPGLUC_Sthv,,,
1A25HVITD2tm,R_1A25HVITD2tm,,,TRUE,-1000,1000,1A25HVITD2tm,,,
1A25HVITD2t,R_1A25HVITD2t,,,TRUE,-1000,1000,1A25HVITD2t,,,
Transport As Vitamin D,R_1A25DHVITD3te,,(ENSG00000073060) or (ENSG00000135218) or (ENSG00000015520),FALSE,0,1000,1A25DHVITD3te,,,
"Transport of 18 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport",R_18HARACHDtr,,,FALSE,0,1000,18HARACHDtr,,,
"Transport of 18 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport",R_18HARACHDte,,,FALSE,0,1000,18HARACHDte,,,
"Transport of 17Alpha-Hydroxyprogesterone, Extracellular",R_17AHPRGSTRNte,,(ENSG00000085563),FALSE,0,1000,17AHPRGSTRNte,,,
"Transport of 17Alpha-Hydroxypregnenolone, Extracellular",R_17AHPRGNLONEte,,(ENSG00000085563),FALSE,0,1000,17AHPRGNLONEte,,,
"Transport of 15-Keto-Prostaglandin F2A, Lactate Antiport",R_15KPROSTGF2t,3.1.1.4,,TRUE,-1000,1000,15KPROSTGF2t,,,
Formation of 15-Keto-Prostaglandin F2A,R_15KPROSTGF2c,1.1.1.141;1.1.1.196,(ENSG00000164120),TRUE,-1000,1000,15KPROSTGF2c,,,
"Transport of 15(S)-HPETE, Diffusion",R_15HPETUPKt,,,FALSE,0,1000,15HPETUPKt,,,
"Transport of 15(S)-HPETE, Active Transport",R_15HPETATP,3.1.1.4,,FALSE,0,1000,15HPETATP,,,
efflux of 15-O-desmethyl tacrolimus into intestinal lumen by ABC transporter,R_15DMTtu,,,FALSE,0,1000,15DMTtu,,,
exit of 15-O-desmethyl tacrolimus into portal blood,R_15DMTtep,,,TRUE,-1000,1000,15DMTtep,,,
15DMTitr,R_15DMTitr,,,TRUE,-1000,1000,15DMTitr,,,
demethylation of tacrolimus to 15-O-desmethyl tacrolimus in hepatocytes,R_15DMThr,,,FALSE,0,1000,15DMThr,,,
"demethylation of 31-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes",R_1531TALThr,,,FALSE,0,1000,1531TALThr,,,
"exit of 15, 31-O-Didesmethyl-tacrolimus into hepatic vein",R_1531TACRtev,,,FALSE,0,1000,1531TACRtev,,,
"efflux of 15, 31-O-Didesmethyl-tacrolimus into bile",R_1531TACRteb,,,FALSE,0,1000,1531TACRteb,,,
1531TACRitr,R_1531TACRitr,,,TRUE,-1000,1000,1531TACRitr,,,
"demethylation of 15-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes",R_1531TACRhr,,,FALSE,0,1000,1531TACRhr,,,
"efflux of 13,15-O-didesmethyl tacrolimus into intestinal lumen by ABC transporter",R_1513TACRtu,,,FALSE,0,1000,1513TACRtu,,,
"exit of 13,15-O-didesmethyl tacrolimus into portal blood",R_1513TACRtep,,,TRUE,-1000,1000,1513TACRtep,,,
1513TACRitr,R_1513TACRitr,,,TRUE,-1000,1000,1513TACRitr,,,
"demthylation of 15-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes",R_1513DTALThr,,,FALSE,0,1000,1513DTALThr,,,
"demthylation of 13-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes",R_1513DTACRhr,,,FALSE,0,1000,1513DTACRhr,,,
"efflux of 1,4-Dihydroxy-midazolam into hepatic vein",R_14MDZtev,,,TRUE,-1000,1000,14MDZtev,,,
14HMDZitr,R_14HMDZitr,,,TRUE,-1000,1000,14HMDZitr,,,
"oxidation of 1-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes",R_14HMDZhr,1.14.13.-;1.14.14.1,(ENSG00000106258) or (ENSG00000160868),FALSE,0,1000,14HMDZhr,,,
"oxidation of 4-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes",R_14HMDZALThr,1.14.13.-;1.14.14.1,(ENSG00000106258) or (ENSG00000160868),FALSE,0,1000,14HMDZALThr,,,
Transport of 13-Cis-Retinoate,R_13_CIS_RETNte,,,TRUE,-1000,1000,13_CIS_RETNte,,,
13HTACRitr,R_13HTACRitr,,,TRUE,-1000,1000,13HTACRitr,,,
efflux of 13-O-desmethyl tacrolimus into intestinal lumen by ABC transporter,R_13DMTtu,,,FALSE,0,1000,13DMTtu,,,
exit of 13-O-desmethyl tacrolimus into portal blood,R_13DMTtep,,,TRUE,-1000,1000,13DMTtep,,,
13DMTitr,R_13DMTitr,,,TRUE,-1000,1000,13DMTitr,,,
demthylation of tacrolimus to 13-O-desmethyl tacrolimus in hepatocytes,R_13DMThr,,,FALSE,0,1000,13DMThr,,,
Facilitated Diffusion Through Uniport Octs Transporters into Extracellular Space,R_13DAMPPte,,(ENSG00000146477) or (ENSG00000175003) or (ENSG00000112499),TRUE,-1000,1000,13DAMPPte,,,
"1, 3-Diaminopropane:Oxygen Oxidoreductase (Deaminating)",R_13DAMPPOX,1.4.3.6,(ENSG00000002726) or (ENSG00000131480) or (ENSG00000131471),FALSE,0,1000,13DAMPPOX,,MNXR94687,
R_HMR_7992,R_HMR_7992,1.4.3.6;1.4.3.21;1.4.3.22,(ENSG00000002726) or (ENSG00000131480) or (ENSG00000131471),FALSE,0,1000,13DAMPPOX,,MNXR94687,
"exit of 13,31-O-Didesmethyl-tacrolimus into hepatic vein",R_1331TACRtev,,,FALSE,0,1000,1331TACRtev,,,
"efflux of 13,31-O-Didesmethyl-tacrolimus into bile",R_1331TACRteb,,,FALSE,0,1000,1331TACRteb,,,
"demethylation of 31-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes",R_1331TACRhr,,,FALSE,0,1000,1331TACRhr,,,
"demethylation of 13-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes",R_1331TAALThr,,,FALSE,0,1000,1331TAALThr,,,
Assumed Passive Diffusion into Extracellular Space,R_12PPDRte,,,TRUE,-1000,1000,12PPDRte,,,
efflux of 12-hydroxy tacrolimus into intestinal lumen by ABC transporter,R_12HTACRtu,,,FALSE,0,1000,12HTACRtu,,,
exit of 12-hydroxy tacrolimus into portal blood,R_12HTACRtep,,,TRUE,-1000,1000,12HTACRtep,,,
12HTACRitr,R_12HTACRitr,,,TRUE,-1000,1000,12HTACRitr,,,
oxidation of tacrolimus in hepatocytes,R_12HTACRhr,1.14.13.-;1.14.14.1,(ENSG00000106258) or (ENSG00000160868),FALSE,0,1000,12HTACRhr,,,
"Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by Diffusion",R_12HPETUPKt,,,FALSE,0,1000,12HPETUPKt,,,
"Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by FATP",R_12HPETATP,3.1.1.4,,FALSE,0,1000,12HPETATP,,,
"Transport of 12 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport",R_12HARACHDtr,,,FALSE,0,1000,12HARACHDtr,,,
"Transport of 12 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport",R_12HARACHDte,,,FALSE,0,1000,12HARACHDte,,,
12-Dehydrocholic acid transport via sodium cotransport,R_12DHCHOLt2,,(ENSG00000125255) or (ENSG00000100652),FALSE,0,1000,12DHCHOLt2,,,
12-Dehydrocholic acid transport via bicarbonate countertransport,R_12DHCHOLt,,(ENSG00000186198) or (ENSG00000111700) or (ENSG00000163959) or (ENSG00000134538),TRUE,-1000,1000,12DHCHOLt,,,
12-Dehydrocholic acid ABC bile acid transporter,R_12DHCHOLabc,,(ENSG00000125257) or (ENSG00000108846) or (ENSG00000073734) or (ENSG00000023839),FALSE,0,1000,12DHCHOLabc,,,
R_HMR_7933,R_HMR_7933,,,TRUE,-1000,1000,11DOCRTSTRNtr,,MNXR94674,
"Transport of 11-Deoxycorticosterone, Extracellular",R_11DOCRTSTRNte,,(ENSG00000085563),FALSE,0,1000,11DOCRTSTRNte,,,
R_HMR_7929,R_HMR_7929,,,TRUE,-1000,1000,11DOCRTSLtr,,MNXR94673,
"Transport of 11-Deoxycortisol, Extracellular",R_11DOCRTSLte,,(ENSG00000085563),FALSE,0,1000,11DOCRTSLte,,,
10-Formyltetrahydrofolate Mitochondrial Transport via Diffusion,R_10FTHFtm,,,TRUE,-1000,1000,10FTHFtm,,MNXR94672,
R_HMR_7927,R_HMR_7927,,,TRUE,-1000,1000,10FTHFtl,,MNXR94672,
R_HMR_7923,R_HMR_7923,,,FALSE,0,1000,10FTHF7GLUtm,,MNXR94670,
R_HMR_7924,R_HMR_7924,,,FALSE,0,1000,10FTHF7GLUtl,,MNXR94670,
R_HMR_7917,R_HMR_7917,,,FALSE,0,1000,10FTHF6GLUtm,,MNXR94669,
R_HMR_7918,R_HMR_7918,,,FALSE,0,1000,10FTHF6GLUtl,,MNXR94669,
R_HMR_7914,R_HMR_7914,,,FALSE,0,1000,10FTHF5GLUtm,,MNXR94668,
R_HMR_7915,R_HMR_7915,,,FALSE,0,1000,10FTHF5GLUtl,,MNXR94668,
 (3R)-3-Hydroxytetradecanoyl-[Acyl-Carrier-Protein]:NADP+ Oxidoreductase Fatty Acid Biosynthesis,R_r0701,2.3.1.85,(ENSG00000169710),FALSE,0,1000,,,,
1-acylglycerol-3-phosphate pool formation and breakdown,R_HMR_10035,,,TRUE,-1000,1000,,,,
"1,2-diacylglycerol-LD-PC pool exchange",R_HMR_10047,,,TRUE,-1000,1000,,,,
"1,2-diacylglycerol-LD-PC pool transport(Cytosol to ",R_HMR_10046,,,FALSE,0,1000,,,,
"1,2-diacylglycerol-LD-PC pool transport(Cytosol to Golgi apparatus)",R_HMR_10044,,,TRUE,-1000,1000,,,,
"1,2-diacylglycerol-LD-PC pool transport(Cytosol to Nucleus)",R_HMR_10045,,,TRUE,-1000,1000,,,,
"1,2-diacylglycerol-LD-PI pool transport(Cytosol to Extracellular)",R_HMR_10048,,,TRUE,-1000,1000,,,,
2-Deoxyuridine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,R_r1431,1.17.4.1,(ENSG00000171848 and ENSG00000167325 and ENSG00000100348 and ENSG00000048392) or (ENSG00000136810 and ENSG00000171848 and ENSG00000167325 and ENSG00000048392),FALSE,0,1000,,,,
2-Deoxyuridine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,R_r1432,1.17.4.1,(ENSG00000171848 and ENSG00000167325 and ENSG00000100348 and ENSG00000048392) or (ENSG00000136810 and ENSG00000171848 and ENSG00000167325 and ENSG00000048392),FALSE,0,1000,,,,
3-Hydroxyacyl Coenzyme A Dehydrogenase,R_RE2910X,1.1.1.35,(ENSG00000133835) or (ENSG00000113790),TRUE,-1000,1000,,,,
3-Hydroxyacyl Coenzyme A Dehydrogenase,R_RE2910M,1.1.1.35,(ENSG00000133835) or (ENSG00000138796) or (ENSG00000072506) or (ENSG00000138029) or (ENSG00000113790) or (ENSG00000084754),TRUE,-1000,1000,,,,
3-Hydroxyacyl Coenzyme A Dehydrogenase,R_RE3250X,1.1.1.35,(ENSG00000133835) or (ENSG00000113790),TRUE,-1000,1000,,,,
3-Hydroxyacyl Coenzyme A Dehydrogenase,R_RE3250M,1.1.1.35,(ENSG00000133835) or (ENSG00000138796) or (ENSG00000072506) or (ENSG00000113790),TRUE,-1000,1000,,,,
3-Hydroxyacyl Coenzyme A Dehydrogenase,R_RE3627C,1.1.1.35,(ENSG00000072506),TRUE,-1000,1000,,,,
3-Hydroxycinanmic Acid Secretion,R_3HCINNMsec,,,FALSE,0,1000,,,,
3-Hydroxycinnamic Acid Exchange,R_EX_3hcinnm__91__e__93__,,,TRUE,-1000,1000,,,,
3-Hydroxycinnamic Acid Uptake,R_3HCINNMup,,,FALSE,0,1000,,,,
3-Hydroxyphenylpropionic Acid Exchange,R_EX_3hppa__91__e__93__,,,TRUE,-1000,1000,,,,
3-Hydroxyphenylpropionic Acid Secretion,R_3HPPAsec,,,FALSE,0,1000,,,,
3-Hydroxyphenylpropionic Acid Uptake,R_3HPPAup,,,FALSE,0,1000,,,,
"3-Oxoacyl-Acp Synthase, Mitochondrial Polyunsaturated Fatty Acid Biosynthesis",R_r1313,2.3.1.85,(ENSG00000151093),FALSE,0,1000,,,,
"4, 4-Dimethyl-5A-Cholesta-8, 24-Dien-3B-Ol:NADP+ D14-Oxidoreductase",R_r0780,1.3.1.70,(ENSG00000149809),TRUE,-1000,1000,,,,
5Alpha-Cholest-7-En-3Beta-Ol Delta7-Delta8-Isomerase,R_r1381,5.3.3.5,(ENSG00000147155),TRUE,-1000,1000,,,,
7-Dehydrocholesterol Reductase,R_RE2410N,1.3.1.21,(ENSG00000172893),TRUE,-1000,1000,,,,
Acyl Coenzyme A Oxidase,R_RE3624X,1.3.3.6,(ENSG00000168306) or (ENSG00000087008) or (ENSG00000161533),FALSE,0,1000,,,,
acyl-CoA pool formation and breakdown,R_HMR_10036,,,TRUE,-1000,1000,,,,
acyl-CoA pool transport (Cytosol to Peroxisome),R_HMR_10040,,,TRUE,-1000,1000,,,,
Acyl-DHAP Reductase,R_ALPA_HSx,1.1.1.101,,FALSE,0,1000,,,,
"Adenosine 3', 5'-Bisphosphate Lysosome Transport",R_PAPtl,,,FALSE,0,1000,,,,
Alcohol Dehydrogenase,R_RE1711M,1.1.1.1,(ENSG00000147576),TRUE,-1000,1000,,,,
Alcohol Dehydrogenase (NADP+),R_RE2977C,1.1.1.2,(ENSG00000117448),FALSE,0,1000,,,,
Alcohol Dehydrogenase (NADP+),R_RE2911C,1.1.1.2,(ENSG00000117448),FALSE,0,1000,,,,
Aldehyde Dehydrogenase (NAD+),R_RE3346R,1.2.1.3,(ENSG00000072210) or (ENSG00000108602),TRUE,-1000,1000,,,,
Alkylacetylglycerophosphatase,R_RE3045C,3.1.3.59,,TRUE,-1000,1000,,,,
Assumed Passive Diffusion into Extracellular Space,R_CH4Ste,,,TRUE,-1000,1000,,,,
Assumed Passive Diffusion into Extracellular Space,R_1A25DHVITD3t2e,,,FALSE,0,1000,,,,
Beta-Galactosidase Lysosomal,R_BGAL4l,,(ENSG00000170266),FALSE,0,1000,,,,
CDP-diacylglycerol-CL pool transport(Cytosol to Mitochondria),R_HMR_10049,,,TRUE,-1000,1000,,,,
Chloride Hydroxide Mitochondrial Transport,R_OHCLtm,,,TRUE,-1000,1000,,,,
cholesterol-ester pool formation and breakdown,R_HMR_10037,,,TRUE,-1000,1000,,,,
cholesterol-ester pool formation and breakdown,R_HMR_10038,,,TRUE,-1000,1000,,,,
CLCFTRtm,R_CLCFTRtm,,,TRUE,-1000,1000,,,,
Cofactors and vitamins pool for biomass reaction,R_HMR_10065,,,FALSE,0,1000,,,,
Enoyl Coenzyme A Hydratase,R_RE2921X,4.2.1.17,(ENSG00000113790),TRUE,-1000,1000,,,,
Enoyl Coenzyme A Hydratase,R_RE2921M,4.2.1.17,(ENSG00000127884) or (ENSG00000138029) or (ENSG00000113790) or (ENSG00000084754),TRUE,-1000,1000,,,,
Enoyl Coenzyme A Hydratase,R_RE3248X,4.2.1.17,(ENSG00000113790),TRUE,-1000,1000,,,,
Enoyl Coenzyme A Hydratase,R_RE3248M,4.2.1.17,(ENSG00000127884) or (ENSG00000138029) or (ENSG00000113790) or (ENSG00000084754),TRUE,-1000,1000,,,,
EX_cu2[e],R_EX_cu2__91__e__93__,,,TRUE,-1000,1000,,,,
EX_HC02080[e],R_EX_HC02080__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M01268[e],R_EX_M01268__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M01571[e],R_EX_M01571__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M01819[e],R_EX_M01819__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M02035[e],R_EX_M02035__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M02382[e],R_EX_M02382__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M02467[e],R_EX_M02467__91__e__93__,,,TRUE,-1000,1000,,,,
EX_M02821[e],R_EX_M02821__91__e__93__,,,TRUE,-1000,1000,,,,
EX_mg2[e],R_EX_mg2__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange ,R_EX_HC02154__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of 2-Hydroxy-Isocaproate,R_EX_2hxic_L__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of 20-hydroxy-arachidonate,R_HMR_10025,,,TRUE,-1000,1000,,,,
Exchange of 8-Dehydrocholesterol,R_EX_CE1297__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Acetyl-Alanine,R_EX_CE1554__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Adenosylcobalamin,R_EX_adpcbl__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Antichymotrypsin ,R_EX_HC00002__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Antitrypsin ,R_EX_HC00003__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Apotransferin ,R_EX_HC01944__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of arachidonate derivatives,R_HMR_10031,,,TRUE,-1000,1000,,,,
Exchange of Azelaic Acid,R_EX_C08261__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of chenodiol,R_HMR_10026,,,TRUE,-1000,1000,,,,
Exchange of Chylomicron Lipoprotein,R_HMR_10028,,,TRUE,-1000,1000,,,,
Exchange of Fibrinogen ,R_EX_HC01852__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Glutarate,R_EX_glutar__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Glutathionyl-Leuc4 ,R_EX_HC02199__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Gm1Alpha,R_EX_gm1a_hs__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Gm2Alpha,R_EX_gm2a_hs__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Haptoglobin ,R_EX_HC01939__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Hypothiocyanite ,R_EX_CE2011__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Indole ,R_EX_indole__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Indoxyl Sulfate ,R_EX_inds__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of LacCer pool,R_HMR_10027,,,TRUE,-1000,1000,,,,
Exchange of Methanethiol,R_EX_ch4s__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of others,R_HMR_10032,,,TRUE,-1000,1000,,,,
Exchange of Plasminogen ,R_EX_HC01942__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Prostaglandin-D1 ,R_EX_HC02208__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Prostaglandin-D3 ,R_EX_HC02210__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Prostaglandin-F1Alpha ,R_EX_HC02214__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Prostaglandin-F2Beta ,R_EX_HC02216__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of Prothrombin ,R_EX_HC01943__91__e__93__,,,TRUE,-1000,1000,,,,
Exchange of S-Glutathionyl-2-4-Dinitrobenzene ,R_EX_HC02200__91__e__93__,,,TRUE,-1000,1000,,,,
